,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Theme
3293,8.33,11.9,30.0,4.9715,2082.0,No,No,Rustic
3294,9.0,15.0,40.0,4.9571,942.0,No,No,Rustic
3295,11.89,11.89,0.0,4.9424,330.0,No,No,Rustic
3296,1.25,1.25,0.0,4.4733,150.0,No,No,Rustic
3297,18.0,18.0,0.0,4.9744,128.0,No,No,Rustic
3298,14.25,14.25,0.0,4.6627,166.0,Yes,No,Rustic
3299,2.3,2.56,10.0,4.7368,81.0,No,No,Rustic
3300,7.98,7.98,0.0,,,No,No,Rustic
3301,1.8,2.0,10.0,4.7368,81.0,No,No,Rustic
3302,43.65,43.65,0.0,5.0,1437.0,Yes,No,Rustic
3303,8.65,8.65,0.0,5.0,25.0,Yes,No,Rustic
3304,2.16,2.16,0.0,4.7059,232.0,No,No,Rustic
3305,8.65,8.65,0.0,5.0,25.0,Yes,No,Rustic
3306,8.65,8.65,0.0,5.0,25.0,Yes,No,Rustic
3307,9.0,15.0,40.0,4.9571,942.0,No,No,Rustic
3308,11.87,11.87,0.0,4.9167,148.0,No,No,Rustic
3309,16.99,16.99,0.0,4.8978,4462.0,No,No,Rustic
3310,6.11,8.73,30.0,4.9715,2082.0,No,No,Rustic
3311,16.99,16.99,0.0,4.8978,4462.0,No,No,Rustic
3312,25.0,25.0,0.0,4.9086,3599.0,No,No,Rustic
3313,10.0,10.0,0.0,5.0,1970.0,Yes,No,Rustic
3314,6.0,6.0,0.0,4.7568,167.0,No,No,Rustic
3315,51.59,51.59,0.0,4.918,603.0,No,No,Rustic
3316,21.12,26.4,20.0,4.9788,4345.0,Yes,No,Rustic
3317,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3318,8.5,8.5,0.0,5.0,165.0,Yes,No,Rustic
3319,5.59,7.99,30.0,4.8828,1719.0,No,No,Rustic
3320,5.52,5.52,0.0,4.7778,40.0,No,No,Rustic
3321,1.65,3.3,50.0,4.9063,768.0,No,No,Rustic
3322,85.0,85.0,0.0,5.0,13.0,Yes,No,Rustic
3323,1.75,1.75,0.0,,,No,No,Rustic
3324,1.3,1.44,10.0,4.9555,527.0,No,No,Rustic
3325,1.0,1.0,0.0,4.9649,914.0,No,No,Rustic
3326,19.5,19.5,0.0,5.0,8.0,Yes,No,Rustic
3327,10.81,10.81,0.0,4.9615,383.0,No,No,Rustic
3328,9.99,9.99,0.0,4.8978,4462.0,No,No,Rustic
3329,1.3,1.44,10.0,4.9555,527.0,No,No,Rustic
3330,3.68,3.68,0.0,,,No,No,Rustic
3331,10.95,10.95,0.0,5.0,727.0,Yes,No,Rustic
3332,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3333,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3334,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3335,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3336,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3337,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3338,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3339,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3340,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3341,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3342,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3343,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3344,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3345,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3346,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3347,178.34,178.34,0.0,5.0,3.0,Yes,No,Rustic
3348,23.56,29.44,20.0,4.9091,396.0,No,No,Rustic
3349,3.5,3.5,0.0,4.9895,2709.0,Yes,No,Rustic
3350,4.99,4.99,0.0,3.0,13.0,No,No,Rustic
3351,7.19,7.19,0.0,4.8832,281.0,No,No,Rustic
3352,9.99,9.99,0.0,3.0,13.0,No,No,Rustic
3353,2.16,2.16,0.0,5.0,87.0,No,No,Rustic
3354,16.0,16.0,0.0,4.9846,781.0,Yes,No,Rustic
3355,15.95,15.95,0.0,4.9806,274.0,No,No,Rustic
3356,16.0,16.0,0.0,4.9846,781.0,Yes,No,Rustic
3357,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Rustic
3358,19.99,19.99,0.0,4.85,138.0,No,No,Rustic
3359,20.0,20.0,0.0,4.8973,7429.0,No,No,Rustic
3360,75.0,75.0,0.0,4.9231,293.0,Yes,No,Rustic
3361,6.87,9.81,30.0,4.9178,583.0,No,No,Rustic
3362,10.0,10.0,0.0,4.8633,249.0,No,No,Rustic
3363,43.23,43.23,0.0,4.963,27.0,No,No,Rustic
3364,6.49,6.49,0.0,,,No,No,Rustic
3365,18.35,21.59,15.0,4.9552,396.0,Yes,No,Rustic
3366,1.8,1.8,0.0,4.9649,914.0,Yes,No,Rustic
3367,9.37,9.37,0.0,,,No,No,Rustic
3368,8.39,11.98,30.0,4.8828,1719.0,No,No,Rustic
3369,28.82,28.82,0.0,4.963,27.0,No,No,Rustic
3370,7.19,7.19,0.0,4.9624,302.0,No,No,Rustic
3371,51.88,51.88,0.0,5.0,25.0,No,No,Rustic
3372,3.31,3.31,0.0,5.0,144.0,No,No,Rustic
3373,4.13,4.13,0.0,4.92,1814.0,Yes,No,Rustic
3374,4.13,4.13,0.0,4.92,1814.0,Yes,No,Rustic
3375,17.29,17.29,0.0,5.0,170.0,No,No,Rustic
3376,2.87,2.87,0.0,4.9847,1617.0,No,No,Rustic
3377,51.88,51.88,0.0,5.0,25.0,No,No,Rustic
3378,40.05,44.5,10.0,4.9545,953.0,Yes,No,Rustic
3379,7.96,9.95,20.0,4.9574,195.0,No,No,Rustic
3380,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3381,51.88,51.88,0.0,5.0,25.0,No,No,Rustic
3382,51.88,51.88,0.0,5.0,25.0,No,No,Rustic
3383,5.0,5.0,0.0,4.9506,1943.0,Yes,No,Rustic
3384,7.5,7.5,0.0,4.827,2767.0,Yes,No,Rustic
3385,9.89,10.99,10.0,4.9577,89.0,No,No,Rustic
3386,1.9,1.9,0.0,4.8839,747.0,No,No,Rustic
3387,9.37,9.37,0.0,,,No,No,Rustic
3388,16.0,16.0,0.0,4.9846,781.0,Yes,No,Rustic
3389,10.25,10.25,0.0,4.9298,333.0,Yes,No,Rustic
3390,16.0,16.0,0.0,4.9846,781.0,Yes,No,Rustic
3391,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Rustic
3392,5.2,5.2,0.0,4.5,290.0,No,No,Rustic
3393,14.99,14.99,0.0,4.9351,1520.0,Yes,No,Rustic
3394,14.99,14.99,0.0,4.9351,1520.0,Yes,No,Rustic
3395,14.99,14.99,0.0,4.9351,1520.0,Yes,No,Rustic
3396,100.0,100.0,0.0,5.0,7.0,Yes,No,Rustic
3397,94.0,94.0,0.0,4.9645,852.0,No,No,Rustic
3398,10.0,10.0,0.0,5.0,195.0,Yes,No,Rustic
3399,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Rustic
3400,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3401,2.7,2.7,0.0,4.9661,1154.0,No,No,Rustic
3402,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Rustic
3403,6.25,6.25,0.0,4.9308,368.0,Yes,No,Rustic
3404,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Rustic
3405,5.4,5.4,0.0,4.9506,1943.0,Yes,No,Rustic
3406,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3407,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Rustic
3408,9.0,9.0,0.0,4.9308,368.0,Yes,No,Rustic
3409,10.0,10.0,0.0,5.0,1970.0,Yes,No,Rustic
3410,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Rustic
3411,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Rustic
3412,9.0,9.0,0.0,4.9308,368.0,Yes,No,Rustic
3413,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Rustic
3414,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3415,129.7,129.7,0.0,4.9873,358.0,No,No,Rustic
3416,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3417,10.2,17.0,40.0,4.9577,7189.0,No,No,Rustic
3418,1.46,1.46,0.0,4.9444,90.0,Yes,No,Rustic
3419,3.15,4.2,25.0,4.7333,15.0,No,No,Rustic
3420,8.0,8.0,0.0,5.0,634.0,No,No,Rustic
3421,6.11,8.73,30.0,4.9715,2082.0,No,No,Rustic
3422,195.0,195.0,0.0,5.0,1.0,No,No,Rustic
3423,34.5,34.5,0.0,5.0,165.0,Yes,No,Rustic
3424,1.44,1.44,0.0,4.9555,527.0,No,No,Rustic
3425,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3426,24.99,24.99,0.0,4.9944,498.0,No,No,Rustic
3427,1000.0,1000.0,0.0,,,Yes,No,Rustic
3428,28.82,28.82,0.0,4.963,27.0,No,No,Rustic
3429,10.09,10.09,0.0,4.9312,1303.0,Yes,No,Rustic
3430,75.0,75.0,0.0,4.9231,293.0,Yes,No,Rustic
3431,3.17,3.17,0.0,4.9241,2470.0,No,No,Rustic
3432,28.82,28.82,0.0,4.963,27.0,No,No,Rustic
3433,43.23,43.23,0.0,4.963,27.0,No,No,Rustic
3434,9.5,9.5,0.0,5.0,412.0,No,No,Rustic
3435,9.99,9.99,0.0,4.7586,1766.0,Yes,No,Rustic
3436,50.0,50.0,0.0,5.0,269.0,Yes,No,Rustic
3437,12.0,12.0,0.0,5.0,1970.0,Yes,No,Rustic
3438,3.17,3.17,0.0,4.9241,2470.0,No,No,Rustic
3439,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3440,2.6,2.6,0.0,2.9481,115.0,Yes,No,Rustic
3441,72.06,72.06,0.0,5.0,2.0,Yes,No,Rustic
3442,3.0,4.0,25.0,4.7333,15.0,No,No,Rustic
3443,4.95,5.5,10.0,4.9545,953.0,Yes,No,Rustic
3444,46.7,46.7,0.0,5.0,55.0,Yes,No,Rustic
3445,9.95,9.95,0.0,4.9896,313.0,Yes,No,Rustic
3446,7.64,8.99,15.0,4.8938,3750.0,No,No,Rustic
3447,6.0,6.0,0.0,,,No,No,Rustic
3448,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3449,19.99,19.99,0.0,4.8978,4462.0,No,No,Rustic
3450,10.0,10.0,0.0,,,No,No,Rustic
3451,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3452,2.02,2.02,0.0,4.962,215.0,No,No,Rustic
3453,11.5,11.5,0.0,4.9688,189.0,No,No,Rustic
3454,9.99,9.99,0.0,4.8978,4462.0,No,No,Rustic
3455,9.85,9.85,0.0,4.9510000000000005,1306.0,No,No,Rustic
3456,20.0,20.0,0.0,4.9561,691.0,No,No,Rustic
3457,2.94,2.94,0.0,5.0,303.0,No,No,Rustic
3458,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Rustic
3459,13.8,18.4,25.0,4.9583,2589.0,No,No,Rustic
3460,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3461,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3462,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3463,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3464,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3465,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3466,11.53,11.53,0.0,4.9624,302.0,No,No,Rustic
3467,54.84,54.84,0.0,5.0,6.0,Yes,No,Rustic
3468,2.99,2.99,0.0,4.9167,32.0,Yes,No,Rustic
3469,1.69,1.69,0.0,4.9167,32.0,Yes,No,Rustic
3470,15.87,15.87,0.0,5.0,117.0,Yes,No,Rustic
3471,10.09,10.09,0.0,4.9312,1303.0,Yes,No,Rustic
3472,6.99,9.99,30.0,4.8706,378.0,No,No,Rustic
3473,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3474,1.44,1.44,0.0,5.0,1.0,No,No,Rustic
3475,4.99,4.99,0.0,5.0,253.0,No,No,Rustic
3476,172.5,172.5,0.0,4.9645,852.0,Yes,No,Rustic
3477,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3478,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3479,2.7,2.7,0.0,4.9661,1154.0,No,No,Rustic
3480,19.95,19.95,0.0,4.9918,672.0,Yes,No,Rustic
3481,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3482,72.06,72.06,0.0,5.0,108.0,Yes,No,Rustic
3483,7.64,8.99,15.0,4.8938,3750.0,No,No,Rustic
3484,22.52,26.5,15.0,4.9756,71.0,No,No,Rustic
3485,5.15,5.15,0.0,4.9512,607.0,Yes,No,Rustic
3486,21.62,21.62,0.0,,,No,No,Rustic
3487,2.52,2.52,0.0,4.9906,218.0,No,No,Rustic
3488,2.52,2.52,0.0,4.9906,218.0,No,No,Rustic
3489,2.52,2.52,0.0,4.9906,218.0,No,No,Rustic
3490,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3491,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3492,2.31,2.31,0.0,4.9248,403.0,No,No,Rustic
3493,4.32,4.32,0.0,5.0,6.0,No,No,Rustic
3494,15.95,15.95,0.0,4.9806,274.0,No,No,Rustic
3495,5.75,5.75,0.0,4.9121,91.0,No,No,Rustic
3496,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3497,12.0,12.0,0.0,4.8857,172.0,Yes,No,Rustic
3498,14.44,16.99,15.0,4.8938,3750.0,No,No,Rustic
3499,6.99,6.99,0.0,4.9109,1898.0,No,No,Rustic
3500,19.05,19.05,0.0,5.0,30.0,Yes,No,Rustic
3501,5.0,5.0,0.0,5.0,6.0,Yes,No,Rustic
3502,18.0,18.0,0.0,4.9902,489.0,No,No,Rustic
3503,8.0,8.0,0.0,5.0,634.0,No,No,Rustic
3504,8.25,8.25,0.0,4.9333,121.0,Yes,No,Rustic
3505,1.5,1.5,0.0,4.0,7.0,No,No,Rustic
3506,105.0,105.0,0.0,5.0,149.0,Yes,No,Rustic
3507,8.49,9.99,15.0,4.8938,3750.0,No,No,Rustic
3508,5.99,9.99,40.0,4.9298,1220.0,No,No,Rustic
3509,5.0,7.14,30.0,5.0,476.0,No,No,Rustic
3510,5.99,9.99,40.0,4.9298,1220.0,No,No,Rustic
3511,2.52,2.52,0.0,5.0,50.0,No,No,Rustic
3512,12.0,12.0,0.0,,,Yes,No,Rustic
3513,6.73,11.21,40.0,4.8997,1516.0,No,No,Rustic
3514,32.98,32.98,0.0,4.7826,1219.0,Yes,No,Rustic
3515,32.98,32.98,0.0,4.7826,1219.0,Yes,No,Rustic
3516,6.0,6.0,0.0,4.9658,1287.0,Yes,No,Rustic
3517,32.98,32.98,0.0,4.7826,1219.0,Yes,No,Rustic
3518,30.0,30.0,0.0,,,Yes,No,Rustic
3519,6.49,6.49,0.0,4.9724,1943.0,No,No,Rustic
3520,6.5,6.5,0.0,5.0,72.0,Yes,No,Rustic
3521,4.32,4.32,0.0,4.8854,1401.0,Yes,No,Rustic
3522,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3523,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3524,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3525,4.24,5.3,20.0,4.96,262.0,No,No,Rustic
3526,8.33,11.9,30.0,4.9715,2082.0,No,No,Rustic
3527,10.28,10.28,0.0,,,No,No,Rustic
3528,15.87,15.87,0.0,5.0,5.0,No,No,Rustic
3529,21.43,21.43,0.0,5.0,5.0,No,No,Rustic
3530,19.84,19.84,0.0,5.0,5.0,No,No,Rustic
3531,9.89,10.99,10.0,4.9577,89.0,No,No,Rustic
3532,9.22,12.3,25.0,4.9588,700.0,No,No,Rustic
3533,9.89,10.99,10.0,4.9577,89.0,No,No,Rustic
3534,9.89,10.99,10.0,4.9577,89.0,No,No,Rustic
3535,7.95,7.95,0.0,4.9219,768.0,No,No,Rustic
3536,8.33,11.9,30.0,4.9715,2082.0,No,No,Rustic
3537,20.64,20.64,0.0,5.0,258.0,Yes,No,Rustic
3538,8.4,12.0,30.0,4.9103,3565.0,No,No,Rustic
3539,9.99,9.99,0.0,4.8978,4462.0,No,No,Rustic
3540,6.11,8.73,30.0,4.9715,2082.0,No,No,Rustic
3541,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3542,6.11,8.73,30.0,4.9715,2082.0,No,No,Rustic
3543,6.53,6.53,0.0,4.9811,335.0,No,No,Rustic
3544,6.11,7.19,15.0,4.9438,8040.0,No,No,Rustic
3545,10.0,10.0,0.0,5.0,1970.0,Yes,No,Rustic
3546,15.0,15.0,0.0,4.9091,21.0,Yes,No,Rustic
3547,9.0,12.0,25.0,5.0,420.0,No,No,Rustic
3548,6.23,6.23,0.0,4.7234,50.0,Yes,No,Rustic
3549,10.0,10.0,0.0,5.0,733.0,Yes,No,Rustic
3550,18.28,18.28,0.0,5.0,33.0,No,No,Rustic
3551,11.04,11.04,0.0,4.9804,97.0,Yes,No,Rustic
3552,19.87,22.08,10.0,5.0,9.0,No,No,Rustic
3553,2.88,2.88,0.0,5.0,22.0,No,No,Rustic
3554,27.6,30.67,10.0,5.0,9.0,No,No,Rustic
3555,8.29,8.29,0.0,4.9595,302.0,No,No,Rustic
3556,5.95,7.0,15.0,4.9107,83.0,No,No,Rustic
3557,4.0,4.0,0.0,5.0,2.0,No,No,Rustic
3558,1.84,1.84,0.0,,,No,No,Rustic
3559,7.19,7.19,0.0,4.8832,281.0,No,No,Rustic
3560,23.56,29.44,20.0,4.9091,396.0,No,No,Rustic
3561,10.8,13.5,20.0,4.9091,396.0,No,No,Rustic
3562,5.5,5.5,0.0,4.9346,920.0,Yes,No,Rustic
3563,4.91,6.13,20.0,4.9091,396.0,No,No,Rustic
3564,6.11,8.73,30.0,4.9715,2082.0,No,No,Rustic
3565,137.5,137.5,0.0,4.7826,1219.0,No,No,Rustic
3566,1.57,1.57,0.0,4.9694,115.0,No,No,Rustic
3567,18.28,18.28,0.0,,,No,No,Rustic
3568,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3569,10.0,10.0,0.0,5.0,1970.0,Yes,No,Rustic
3570,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3571,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3572,200.0,200.0,0.0,5.0,56.0,No,No,Rustic
3573,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3574,10.0,10.0,0.0,5.0,1970.0,Yes,No,Rustic
3575,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Rustic
3576,46.8,46.8,0.0,4.9645,852.0,Yes,No,Rustic
3577,7.0,7.0,0.0,,,Yes,No,Rustic
3578,20.0,20.0,0.0,4.9351,1968.0,Yes,No,Rustic
3579,22.0,22.0,0.0,4.6429,163.0,No,No,Rustic
3580,10.0,10.0,0.0,,,Yes,No,Rustic
3581,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Rustic
3582,12.46,12.46,0.0,5.0,36.0,Yes,No,Rustic
3583,8.5,8.5,0.0,5.0,165.0,Yes,No,Rustic
3584,12.46,12.46,0.0,5.0,36.0,Yes,No,Rustic
3585,0.96,1.2,20.0,4.9843,1045.0,No,No,Rustic
3586,5.99,9.99,40.0,4.9298,1220.0,No,No,Rustic
3587,2.81,2.81,0.0,4.8942,242.0,Yes,No,Rustic
3588,4.32,4.32,0.0,5.0,6.0,No,No,Rustic
3589,9.14,9.14,0.0,5.0,36.0,Yes,No,Rustic
3590,11.9,11.9,0.0,4.918,603.0,No,No,Rustic
3591,26.15,26.15,0.0,4.9167,148.0,No,No,Rustic
3592,2.33,2.33,0.0,4.9444,90.0,Yes,No,Rustic
3593,2.16,2.16,0.0,4.9241,2470.0,No,No,Rustic
3594,7.0,7.0,0.0,,,No,No,Rustic
3595,5.0,5.0,0.0,,,No,No,Rustic
3596,79.37,79.37,0.0,5.0,25.0,No,No,Rustic
3597,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3598,6.65,6.65,0.0,5.0,36.0,Yes,No,Rustic
3599,6.65,6.65,0.0,5.0,36.0,Yes,No,Rustic
3600,5.25,5.25,0.0,4.9582,1451.0,Yes,No,Rustic
3601,7.48,7.48,0.0,5.0,36.0,Yes,No,Rustic
3602,5.25,5.25,0.0,4.9582,1451.0,Yes,No,Rustic
3603,7.48,7.48,0.0,5.0,36.0,Yes,No,Rustic
3604,7.48,7.48,0.0,5.0,36.0,Yes,No,Rustic
3605,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3606,6.99,6.99,0.0,,,No,No,Rustic
3607,4.91,4.91,0.0,5.0,49.0,Yes,No,Rustic
3608,5.0,5.0,0.0,4.85,1453.0,Yes,No,Rustic
3609,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3610,18.0,18.0,0.0,4.9464,1334.0,Yes,No,Rustic
3611,18.0,18.0,0.0,4.9464,1334.0,Yes,No,Rustic
3612,8.33,11.9,30.0,4.9715,2082.0,No,No,Rustic
3613,10.0,10.0,0.0,4.9889,107.0,Yes,No,Rustic
3614,2.16,2.16,0.0,5.0,87.0,No,No,Rustic
3615,5.0,5.0,0.0,4.9506,1943.0,Yes,No,Rustic
3616,4.54,4.54,0.0,4.9796,423.0,No,No,Rustic
3617,12.0,12.0,0.0,5.0,1970.0,Yes,No,Rustic
3618,17.29,17.29,0.0,4.9928,1356.0,No,No,Rustic
3619,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3620,16.0,16.0,0.0,4.9846,781.0,Yes,No,Rustic
3621,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3622,19.8,19.8,0.0,5.0,117.0,Yes,No,Rustic
3623,7.85,9.81,20.0,4.963,1814.0,No,No,Rustic
3624,10.0,10.0,0.0,5.0,19.0,No,No,Rustic
3625,10.0,10.0,0.0,5.0,19.0,No,No,Rustic
3626,16.99,16.99,0.0,4.8978,4462.0,No,No,Rustic
3627,5.52,6.13,10.0,4.8844,505.0,No,No,Rustic
3628,10.0,10.0,0.0,5.0,8.0,Yes,No,Rustic
3629,5.71,9.52,40.0,5.0,11.0,No,No,Rustic
3630,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Rustic
3631,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3632,6.5,6.5,0.0,,,Yes,No,Rustic
3633,10.5,14.0,25.0,4.8614,1032.0,Yes,No,Rustic
3634,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3635,6.13,6.13,0.0,,,No,No,Rustic
3636,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3637,15.0,15.0,0.0,4.971,512.0,Yes,No,Rustic
3638,7.85,7.85,0.0,5.0,8.0,No,No,Rustic
3639,6.75,6.75,0.0,,,Yes,No,Rustic
3640,15.0,15.0,0.0,4.971,512.0,Yes,No,Rustic
3641,15.0,15.0,0.0,4.971,512.0,Yes,No,Rustic
3642,4.09,4.54,10.0,4.9796,423.0,No,No,Rustic
3643,14.99,14.99,0.0,4.8333,6.0,No,No,Rustic
3644,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Rustic
3645,14.43,14.43,0.0,4.871,185.0,No,No,Rustic
3646,4.54,4.54,0.0,4.9796,423.0,No,No,Rustic
3647,0.96,1.2,20.0,4.9843,1045.0,No,No,Rustic
3648,18.0,18.0,0.0,4.9464,1334.0,Yes,No,Rustic
3649,10.0,10.0,0.0,5.0,1970.0,Yes,No,Rustic
3650,45.03,45.03,0.0,5.0,6.0,Yes,No,Rustic
3651,4.31,4.31,0.0,4.9121,91.0,No,No,Rustic
3652,45.03,45.03,0.0,5.0,6.0,Yes,No,Rustic
3653,2.88,2.88,0.0,4.9545,54.0,No,No,Rustic
3654,6.11,7.19,15.0,4.9438,8040.0,No,No,Rustic
3655,45.03,45.03,0.0,5.0,6.0,Yes,No,Rustic
3656,1.28,1.6,20.0,4.9843,1045.0,No,No,Rustic
3657,11.87,11.87,0.0,4.9167,148.0,No,No,Rustic
3658,19.84,19.84,0.0,4.9553,1223.0,No,No,Rustic
3659,1.28,1.6,20.0,4.9843,1045.0,No,No,Rustic
3660,7.0,7.0,0.0,5.0,8.0,No,No,Rustic
3661,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3662,4.4,4.4,0.0,4.9346,920.0,Yes,No,Rustic
3663,10.0,10.0,0.0,5.0,733.0,Yes,No,Rustic
3664,9.99,9.99,0.0,4.9293,3633.0,No,No,Rustic
3665,9.79,13.99,30.0,4.9444,2012.0,No,No,Rustic
3666,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3667,12.46,12.46,0.0,5.0,29.0,No,No,Rustic
3668,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3669,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3670,3.68,3.68,0.0,,,No,No,Rustic
3671,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3672,6.4,8.0,20.0,4.9333,3579.0,No,No,Rustic
3673,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3674,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3675,6.11,8.73,30.0,4.9715,2082.0,No,No,Rustic
3676,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3677,100.0,100.0,0.0,5.0,48.0,Yes,No,Rustic
3678,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Rustic
3679,2.0,2.0,0.0,4.9506,1943.0,Yes,No,Rustic
3680,2.5,2.5,0.0,4.9506,1943.0,Yes,No,Rustic
3681,5.0,5.0,0.0,4.7568,167.0,No,No,Rustic
3682,3.17,3.17,0.0,4.9241,2470.0,No,No,Rustic
3683,72.06,72.06,0.0,5.0,2.0,Yes,No,Rustic
3684,9.79,13.99,30.0,4.9444,2012.0,No,No,Rustic
3685,4.54,4.54,0.0,4.9796,423.0,No,No,Rustic
3686,72.06,72.06,0.0,5.0,2.0,Yes,No,Rustic
3687,20.0,20.0,0.0,4.8671,539.0,Yes,No,Rustic
3688,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Rustic
3689,19.5,19.5,0.0,5.0,8.0,Yes,No,Rustic
3690,51.88,51.88,0.0,,,Yes,No,Rustic
3691,4.0,4.0,0.0,4.9506,1943.0,Yes,No,Rustic
3692,6.12,6.12,0.0,4.9545,54.0,No,No,Rustic
3693,1.44,1.44,0.0,4.9199,4819.0,No,No,Rustic
3694,6.0,6.0,0.0,4.7568,167.0,No,No,Rustic
3695,3.6,3.6,0.0,4.9391,3228.0,No,No,Rustic
3696,2.33,2.33,0.0,4.9444,90.0,Yes,No,Rustic
3697,6.87,6.87,0.0,,,Yes,No,Rustic
3698,6.01,6.01,0.0,,,Yes,No,Rustic
3699,5.0,5.0,0.0,4.9416,333.0,Yes,No,Rustic
3700,10.0,10.0,0.0,,,Yes,No,Rustic
3701,20.0,20.0,0.0,4.9351,1968.0,Yes,No,Rustic
3702,22.0,22.0,0.0,4.6429,163.0,No,No,Rustic
3703,7.19,7.19,0.0,4.8832,281.0,No,No,Rustic
3704,16.11,23.02,30.0,4.9715,2082.0,No,No,Rustic
3705,10.81,10.81,0.0,5.0,2.0,No,No,Rustic
3706,7.0,7.0,0.0,5.0,4.0,No,No,Rustic
3707,10.0,10.0,0.0,5.0,4.0,No,No,Rustic
