,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Season
604,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
605,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
606,9.88,9.88,0.0,5.0,29.0,No,No,Winter
607,7.0,10.0,30.0,4.9505,4584.0,No,No,Winter
608,1.03,1.15,10.0,4.7368,81.0,No,No,Winter
609,1.0,1.0,0.0,4.9802,4166.0,Yes,No,Winter
610,5.76,5.76,0.0,4.9724,1943.0,No,No,Winter
611,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
612,4.32,4.32,0.0,5.0,16.0,No,No,Winter
613,12.22,17.46,30.0,5.0,11.0,No,No,Winter
614,3.6,3.6,0.0,5.0,21.0,No,No,Winter
615,15.0,15.0,0.0,5.0,71.0,No,No,Winter
616,6.5,6.5,0.0,4.96,42.0,No,No,Winter
617,3.15,4.2,25.0,4.7333,15.0,No,No,Winter
618,7.0,7.0,0.0,5.0,518.0,No,No,Winter
619,9.0,9.0,0.0,5.0,7.0,No,No,Winter
620,4.98,4.98,0.0,,,No,No,Winter
621,10.0,10.0,0.0,4.9351,1968.0,No,No,Winter
622,10.0,10.0,0.0,5.0,733.0,Yes,No,Winter
623,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Winter
624,11.9,11.9,0.0,4.5556,911.0,Yes,No,Winter
625,18.88,18.88,0.0,4.9444,229.0,No,No,Winter
626,3.6,3.6,0.0,,,Yes,No,Winter
627,8.5,8.5,0.0,4.7177,390.0,No,No,Winter
628,10.0,10.0,0.0,4.9283,820.0,No,No,Winter
629,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
630,21.6,21.6,0.0,4.9375,26.0,Yes,No,Winter
631,7.99,7.99,0.0,4.9926,493.0,Yes,No,Winter
632,10.8,12.0,10.0,4.9549,6691.0,Yes,No,Winter
633,7.87,7.87,0.0,4.9510000000000005,1306.0,No,No,Winter
634,6.13,6.13,0.0,4.9091,396.0,No,No,Winter
635,3.17,3.17,0.0,5.0,29.0,No,No,Winter
636,9.99,9.99,0.0,3.0,8.0,No,No,Winter
637,3.0,3.0,0.0,5.0,27.0,Yes,No,Winter
638,3.6,3.6,0.0,5.0,18.0,No,No,Winter
639,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
640,7.25,7.25,0.0,,,Yes,No,Winter
641,6.5,6.5,0.0,4.9326,835.0,Yes,No,Winter
642,16.79,23.99,30.0,4.921,1334.0,No,No,Winter
643,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
644,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
645,7.0,7.0,0.0,2.0,1.0,No,No,Winter
646,7.99,7.99,0.0,5.0,4.0,No,No,Winter
647,6.6,11.0,40.0,4.9577,7189.0,No,No,Winter
648,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
649,10.48,17.46,40.0,5.0,11.0,No,No,Winter
650,7.0,10.0,30.0,4.9505,4584.0,No,No,Winter
651,9.65,9.65,0.0,4.9510000000000005,1306.0,No,No,Winter
652,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Winter
653,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
654,18.88,18.88,0.0,4.9444,229.0,No,No,Winter
655,18.19,25.99,30.0,4.9444,2012.0,No,No,Winter
656,10.99,10.99,0.0,4.987,529.0,No,No,Winter
657,1.5,1.5,0.0,4.9036,1465.0,No,No,Winter
658,10.5,10.5,0.0,,,No,No,Winter
659,5.99,9.99,40.0,4.9298,1220.0,No,No,Winter
660,18.35,21.59,15.0,4.9552,396.0,Yes,No,Winter
661,4.68,4.68,0.0,4.9512,107.0,No,No,Winter
662,6.99,9.99,30.0,4.8706,378.0,No,No,Winter
663,15.0,15.0,0.0,5.0,71.0,No,No,Winter
664,8.57,8.57,0.0,5.0,1096.0,No,No,Winter
665,6.49,6.49,0.0,4.9302,345.0,Yes,No,Winter
666,9.0,9.0,0.0,5.0,7.0,No,No,Winter
667,7.64,8.99,15.0,4.9216,357.0,No,No,Winter
668,14.0,14.0,0.0,4.9318,946.0,No,No,Winter
669,1.51,2.52,40.0,4.9071,2609.0,Yes,No,Winter
670,6.79,9.05,25.0,4.7333,15.0,No,No,Winter
671,12.25,12.25,0.0,5.0,25.0,No,No,Winter
672,9.6,12.0,20.0,4.8077,696.0,Yes,No,Winter
673,1.5,1.5,0.0,4.9574,1299.0,No,No,Winter
674,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
675,12.0,12.0,0.0,4.9363,1793.0,Yes,No,Winter
676,12.32,14.5,15.0,4.9756,71.0,No,No,Winter
677,20.0,40.0,50.0,5.0,12.0,Yes,No,Winter
678,8.5,8.5,0.0,4.8926,200.0,No,No,Winter
679,2.5,2.5,0.0,5.0,106.0,No,No,Winter
680,15.3,17.0,10.0,4.7368,81.0,Yes,No,Winter
681,1.8,1.8,0.0,4.9394,95.0,No,No,Winter
682,4.4,8.8,50.0,4.8783,5772.0,No,No,Winter
683,5.04,5.04,0.0,4.8854,1401.0,Yes,No,Winter
684,10.25,10.25,0.0,4.9298,333.0,Yes,No,Winter
685,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
686,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
687,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
688,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
689,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
690,7.0,7.0,0.0,2.0,1.0,No,No,Winter
691,22.95,22.95,0.0,5.0,727.0,Yes,No,Winter
692,7.99,7.99,0.0,5.0,4.0,No,No,Winter
693,5.4,9.0,40.0,4.9577,7189.0,No,No,Winter
694,10.48,17.46,40.0,5.0,11.0,No,No,Winter
695,5.0,5.0,0.0,4.9444,229.0,No,No,Winter
696,460.0,460.0,0.0,4.9510000000000005,1306.0,Yes,No,Winter
697,7.64,8.99,15.0,4.9216,357.0,No,No,Winter
698,10.99,10.99,0.0,4.987,529.0,No,No,Winter
699,5.99,9.99,40.0,4.9298,1220.0,No,No,Winter
700,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
701,8.5,8.5,0.0,4.8926,200.0,No,No,Winter
702,1.03,1.15,10.0,4.7368,81.0,No,No,Winter
703,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Winter
704,9.79,13.99,30.0,4.9444,2012.0,No,No,Winter
705,51.88,51.88,0.0,5.0,25.0,No,No,Winter
706,7.5,15.0,50.0,5.0,12.0,Yes,No,Winter
707,1.75,1.75,0.0,4.9571,6264.0,Yes,No,Winter
708,9.05,9.05,0.0,4.933,198.0,No,No,Winter
709,35.58,35.58,0.0,5.0,2.0,No,No,Winter
710,2.0,2.0,0.0,4.931,928.0,Yes,No,Winter
711,50.0,50.0,0.0,4.9429,453.0,Yes,No,Winter
712,27.78,27.78,0.0,5.0,117.0,Yes,No,Winter
713,7.0,10.0,30.0,4.9505,4584.0,No,No,Winter
714,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
715,2.5,2.5,0.0,4.8857,129.0,No,No,Winter
716,8.57,10.71,20.0,4.7727,65.0,No,No,Winter
717,4.9,4.9,0.0,4.9194,483.0,No,No,Winter
718,6.5,6.5,0.0,4.9432,1211.0,No,No,Winter
719,0.2,0.2,0.0,4.9841,317.0,Yes,No,Winter
720,10.0,10.0,0.0,5.0,92.0,No,No,Winter
721,21.62,21.62,0.0,,,No,No,Winter
722,9.0,9.0,0.0,5.0,7.0,No,No,Winter
723,7.99,9.99,20.0,4.9318,53.0,No,No,Winter
724,2.88,2.88,0.0,5.0,138.0,No,No,Winter
725,2.31,2.31,0.0,4.9248,403.0,No,No,Winter
726,10.8,12.0,10.0,4.9549,6691.0,Yes,No,Winter
727,12.0,12.0,0.0,4.9504,1620.0,Yes,No,Winter
728,21.54,21.54,0.0,5.0,1096.0,Yes,No,Winter
729,6.49,6.49,0.0,4.9724,1943.0,No,No,Winter
730,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
731,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
732,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
733,7.0,7.0,0.0,2.0,1.0,No,No,Winter
734,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
735,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
736,5.99,5.99,0.0,5.0,4.0,No,No,Winter
737,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
738,10.2,17.0,40.0,4.9577,7189.0,No,No,Winter
739,8.6,8.6,0.0,4.9510000000000005,1306.0,No,No,Winter
740,5.71,9.52,40.0,5.0,11.0,No,No,Winter
741,8.5,8.5,0.0,4.8926,200.0,No,No,Winter
742,6.0,6.0,0.0,4.9444,229.0,No,No,Winter
743,9.05,9.05,0.0,4.933,198.0,No,No,Winter
744,15.3,17.0,10.0,4.7368,81.0,Yes,No,Winter
745,6.5,6.5,0.0,4.9432,1211.0,No,No,Winter
746,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
747,5.99,9.99,40.0,4.9298,1220.0,No,No,Winter
748,6.75,9.0,25.0,4.9795,3889.0,No,No,Winter
749,5.5,5.5,0.0,4.96,42.0,No,No,Winter
750,1.3,1.3,0.0,5.0,4097.0,Yes,No,Winter
751,10.0,10.0,0.0,5.0,1970.0,Yes,No,Winter
752,2.23,2.23,0.0,5.0,87.0,No,No,Winter
753,277.0,277.0,0.0,5.0,575.0,Yes,No,Winter
754,23.56,29.44,20.0,4.9091,396.0,No,No,Winter
755,25.0,25.0,0.0,5.0,18.0,No,No,Winter
756,9.35,11.0,15.0,4.875,124.0,No,No,Winter
757,12.95,12.95,0.0,5.0,17.0,No,No,Winter
758,17.0,20.0,15.0,4.8837,2228.0,Yes,No,Winter
759,12.46,12.46,0.0,,,No,No,Winter
760,22.0,22.0,0.0,4.6429,163.0,No,No,Winter
761,8.57,10.71,20.0,4.7727,65.0,No,No,Winter
762,9.0,9.0,0.0,5.0,7.0,No,No,Winter
763,3.0,3.0,0.0,4.7719,293.0,Yes,No,Winter
764,20.86,20.86,0.0,4.8276,96.0,No,No,Winter
765,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
766,2.45,2.45,0.0,,,No,No,Winter
767,280.0,280.0,0.0,5.0,1.0,Yes,No,Winter
768,6.99,6.99,0.0,,,No,No,Winter
769,3.0,3.0,0.0,4.9737,87.0,No,No,Winter
770,14.0,14.0,0.0,4.9318,946.0,No,No,Winter
771,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
772,7.85,9.81,20.0,4.963,1814.0,No,No,Winter
773,10.0,10.0,0.0,5.0,733.0,Yes,No,Winter
774,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
775,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
776,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
777,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
778,7.0,7.0,0.0,2.0,1.0,No,No,Winter
779,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
780,5.99,5.99,0.0,5.0,4.0,No,No,Winter
781,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
782,2.99,4.99,40.0,4.9577,7189.0,No,No,Winter
783,15.29,16.99,10.0,4.9577,89.0,No,No,Winter
784,12.22,17.46,30.0,5.0,11.0,No,No,Winter
785,12.18,12.18,0.0,4.9444,229.0,No,No,Winter
786,8.5,8.5,0.0,4.8926,200.0,No,No,Winter
787,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
788,6.5,6.5,0.0,4.9432,1211.0,No,No,Winter
789,1.85,2.06,10.0,4.7368,81.0,No,No,Winter
790,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Winter
791,5.99,9.99,40.0,4.9298,1220.0,No,No,Winter
792,1.3,1.3,0.0,5.0,4097.0,Yes,No,Winter
793,2.23,2.23,0.0,5.0,87.0,No,No,Winter
794,17.0,20.0,15.0,4.8837,2228.0,Yes,No,Winter
795,23.56,29.44,20.0,4.9091,396.0,No,No,Winter
796,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
797,9.0,9.0,0.0,5.0,7.0,No,No,Winter
798,400.0,400.0,0.0,4.9510000000000005,1306.0,Yes,No,Winter
799,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
800,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
801,10.0,10.0,0.0,5.0,733.0,Yes,No,Winter
802,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
803,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
804,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
805,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
806,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
807,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
808,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
809,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
810,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
811,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
812,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
813,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
814,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
815,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
816,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
817,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
818,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
819,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
820,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
821,16.79,23.99,30.0,4.921,1334.0,No,No,Winter
822,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
823,7.0,7.0,0.0,2.0,1.0,No,No,Winter
824,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
825,8.99,8.99,0.0,5.0,4.0,No,No,Winter
826,22.95,22.95,0.0,5.0,727.0,Yes,No,Winter
827,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
828,6.0,6.0,0.0,4.9444,229.0,No,No,Winter
829,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
830,8.5,8.5,0.0,4.8926,200.0,No,No,Winter
831,3.82,4.25,10.0,4.7368,81.0,No,No,Winter
832,6.5,6.5,0.0,4.9432,1211.0,No,No,Winter
833,11.25,15.0,25.0,4.9795,3889.0,Yes,No,Winter
834,1.3,1.3,0.0,5.0,4097.0,Yes,No,Winter
835,2.23,2.23,0.0,5.0,87.0,No,No,Winter
836,9.0,9.0,0.0,5.0,7.0,No,No,Winter
837,8.0,8.0,0.0,4.9841,82.0,No,No,Winter
838,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
839,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
840,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
841,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
842,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
843,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
844,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
845,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
846,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
847,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
848,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
849,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
850,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
851,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
852,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
853,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
854,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
855,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
856,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
857,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
858,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
859,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
860,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
861,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
862,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
863,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
864,12.59,17.99,30.0,4.921,1334.0,No,No,Winter
865,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
866,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
867,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
868,7.0,7.0,0.0,2.0,1.0,No,No,Winter
869,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
870,21.59,23.99,10.0,4.9577,89.0,No,No,Winter
871,7.99,7.99,0.0,5.0,4.0,No,No,Winter
872,6.0,6.0,0.0,4.9444,229.0,No,No,Winter
873,14.95,14.95,0.0,5.0,727.0,Yes,No,Winter
874,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
875,8.5,8.5,0.0,4.8926,200.0,No,No,Winter
876,9.0,9.0,0.0,5.0,7.0,No,No,Winter
877,2.8,7.0,60.0,4.8952,130.0,No,No,Winter
878,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
879,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
880,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
881,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
882,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
883,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
884,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
885,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
886,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
887,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
888,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
889,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
890,6.29,8.99,30.0,4.921,1334.0,No,No,Winter
891,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
892,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
893,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
894,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
895,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
896,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
897,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
898,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
899,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
900,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
901,12.59,17.99,30.0,4.921,1334.0,No,No,Winter
902,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
903,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
904,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
905,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
906,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
907,10.0,10.0,0.0,4.9326,835.0,Yes,No,Winter
908,12.59,17.99,30.0,4.921,1334.0,No,No,Winter
909,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
910,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
911,7.0,7.0,0.0,2.0,1.0,No,No,Winter
912,20.0,20.0,0.0,4.9326,835.0,Yes,No,Winter
913,60.0,60.0,0.0,4.9755,1920.0,Yes,No,Winter
914,19.99,19.99,0.0,5.0,4.0,No,No,Winter
915,22.95,22.95,0.0,5.0,727.0,Yes,No,Winter
916,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
917,9.99,9.99,0.0,4.9444,229.0,No,No,Winter
918,9.89,10.99,10.0,4.9577,89.0,No,No,Winter
919,19.5,19.5,0.0,5.0,438.0,Yes,No,Winter
920,8.5,8.5,0.0,4.8926,200.0,No,No,Winter
921,7.0,7.0,0.0,2.0,1.0,No,No,Winter
922,9.0,9.0,0.0,5.0,7.0,No,No,Winter
923,7.0,7.0,0.0,2.0,1.0,No,No,Winter
924,7.0,7.0,0.0,2.0,1.0,No,No,Winter
925,7.0,7.0,0.0,2.0,1.0,No,No,Winter
926,7.0,7.0,0.0,2.0,1.0,No,No,Winter
927,7.0,7.0,0.0,2.0,1.0,No,No,Winter
928,7.0,7.0,0.0,2.0,1.0,No,No,Winter
929,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
930,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
931,9.99,9.99,0.0,5.0,4.0,No,No,Winter
932,10.99,10.99,0.0,5.0,4.0,No,No,Winter
933,8.99,8.99,0.0,5.0,4.0,No,No,Winter
934,9.99,9.99,0.0,5.0,4.0,No,No,Winter
935,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
936,12.99,12.99,0.0,5.0,4.0,No,No,Winter
937,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
938,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
939,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
940,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
941,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
942,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
943,16.79,23.99,30.0,4.921,1334.0,No,No,Winter
944,16.79,23.99,30.0,4.921,1334.0,No,No,Winter
945,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
946,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
947,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
948,9.99,9.99,0.0,5.0,4.0,No,No,Winter
949,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
950,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
951,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
952,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
953,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
954,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
955,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
956,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
957,20.0,20.0,0.0,4.9326,835.0,Yes,No,Winter
958,67.0,67.0,0.0,4.9755,1920.0,Yes,No,Winter
959,22.95,22.95,0.0,5.0,727.0,Yes,No,Winter
960,9.0,9.0,0.0,5.0,7.0,No,No,Winter
961,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
962,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
963,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
964,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
965,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
966,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
967,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
968,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
969,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
970,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
971,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
972,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
973,12.59,17.99,30.0,4.921,1334.0,No,No,Winter
974,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
975,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
976,12.59,17.99,30.0,4.921,1334.0,No,No,Winter
977,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
978,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
979,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
980,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
981,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
982,15.0,15.0,0.0,4.9326,835.0,Yes,No,Winter
983,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
984,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
985,5.0,5.0,0.0,4.9326,835.0,No,No,Winter
986,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
987,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
988,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
989,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
990,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
991,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
992,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
993,9.0,9.0,0.0,5.0,7.0,No,No,Winter
994,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
995,9.0,9.0,0.0,5.0,7.0,No,No,Winter
996,9.0,9.0,0.0,5.0,7.0,No,No,Winter
997,9.0,9.0,0.0,5.0,7.0,No,No,Winter
998,9.0,9.0,0.0,5.0,7.0,No,No,Winter
999,14.0,14.0,0.0,4.9756,66.0,Yes,No,Winter
1000,9.0,9.0,0.0,5.0,7.0,No,No,Winter
1001,5.71,9.52,40.0,5.0,11.0,No,No,Winter
1002,9.0,9.0,0.0,5.0,7.0,No,No,Winter
1003,10.48,17.46,40.0,5.0,11.0,No,No,Winter
1004,2.39,3.99,40.0,4.9577,7189.0,No,No,Winter
1005,10.81,10.81,0.0,5.0,2.0,Yes,No,Winter
1006,6.29,8.99,30.0,4.921,1334.0,No,No,Winter
1007,9.0,9.0,0.0,4.9725,3344.0,No,No,Winter
1008,5.76,5.76,0.0,4.9643,43.0,No,No,Winter
1009,10.0,10.0,0.0,5.0,1970.0,Yes,No,Winter
1010,6.95,6.95,0.0,4.9773,3470.0,Yes,No,Winter
1011,1.44,1.44,0.0,5.0,58.0,No,No,Winter
1012,7.5,7.5,0.0,4.96,42.0,No,No,Winter
1013,4.9,7.0,30.0,4.9679,1350.0,No,No,Winter
1014,18.0,18.0,0.0,4.9755,1920.0,Yes,No,Winter
1015,10.8,10.8,0.0,4.9556,2758.0,Yes,No,Winter
1016,10.0,10.0,0.0,5.0,139.0,Yes,No,Winter
1017,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1018,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1019,37.47,37.47,0.0,,,Yes,No,Winter
1020,4.9,7.0,30.0,4.9679,1350.0,No,No,Winter
1021,50.0,50.0,0.0,4.9429,453.0,Yes,No,Winter
1022,2.49,2.49,0.0,5.0,55.0,Yes,No,Winter
1023,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
1024,20.0,20.0,0.0,4.9351,1968.0,Yes,No,Winter
1025,12.0,12.0,0.0,4.9110000000000005,1807.0,Yes,No,Winter
1026,12.98,16.22,20.0,5.0,815.0,Yes,No,Winter
1027,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1028,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1029,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1030,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1031,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1032,7.21,7.21,0.0,4.9722,99.0,No,No,Winter
1033,6.99,9.99,30.0,4.921,1334.0,No,No,Winter
1034,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1035,9.2,9.2,0.0,5.0,19.0,No,No,Winter
1036,460.0,460.0,0.0,4.9510000000000005,1306.0,Yes,No,Winter
1037,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Winter
1038,7.0,10.0,30.0,4.9505,4584.0,No,No,Winter
